202619	3363	73	0.7902298	0.8060316	1	1	1	0	0	0	0	0	0	0	0	0	0	0	24912.46	24561.18	25500	0	0	0	0	0	0	0	1	1	1	1	807.4696	1444.776	840	5249.972	0	0	0	0	0	0	0	1	1	1	807.4696	915.9996	532.5669	3328.526	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	73	75	77	79	81	83	85	0	0	0	0	0	0	0
203639	2199	73	0.0430261	0.0561522	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	250	250	250	0	0	8150.733	0	0	0	0	1	1	0	1	250	158.5021	158.5021	0	0	5167.632	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	72	74	77	79	81	83	85	0	0	0	0	0	0	0
204109	793	78	0.9222599	0.9274536	1	1	0	0	0	0	0	0	0	0	0	0	0	0	83041.53	97662.64	0	0	0	0	0	0	0	0	1	1	1	1	1534.083	2927.241	250	0	0	0	0	0	0	0	1	1	1	1	1534.083	2281.163	194.822	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	77	78	81	83	85	87	89	0	0	0	0	0	0	0
204041	1902	83	0.6683704	0.6902643	1	1	1	1	0	0	0	0	0	0	0	0	0	0	54632.59	96318.37	109500	70063.62	0	0	0	0	0	0	0	0	1	1	1901.214	250	1568	250	250	0	0	0	0	0	0	0	1	1	1901.214	200.6267	1258.331	200.6267	200.6267	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	83	85	87	89	91	93	95	0	0	0	0	0	0	0
208285	1465	78	0.6986597	0.7201157	1	1	0	0	0	0	0	0	0	0	0	0	0	0	109265.2	61847.91	0	0	0	0	0	0	0	0	1	1	1	1	1070.799	2556.625	250	0	0	0	0	0	0	0	1	1	1	1	1070.799	1992.345	194.8219	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	79	80	83	85	87	89	91	0	0	0	0	0	0	0
202900	1693	73	0.8634545	0.8743699	1	1	0	0	0	0	0	0	0	0	0	0	0	0	158434.5	179026.5	0	0	0	0	0	0	0	1	1	1	1	1	0	332.4031	250	0	0	0	0	1	0	0	1	1	1	1	0	210.7463	158.5021	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	71	73	76	78	80	82	84	0	0	0	0	0	0	0
200546	1780	78	0.8290497	0.844387	1	1	1	0	0	0	0	0	0	0	0	0	0	0	124562.3	5234.694	92000	0	0	0	0	0	0	0	0	1	1	1	250	250	336	0	0	0	0	0	0	0	1	1	1	1	250	194.822	261.8405	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	76	78	80	82	84	86	88	0	0	0	0	0	0	0
206580	3459	83	0.7678103	0.7845965	1	1	1	0	0	0	0	0	0	0	0	0	0	0	49934.18	10469.39	20000	0	0	0	0	0	0	0	0	1	1	1	2687.923	1633.224	2100	18734.82	0	0	0	0	0	0	0	1	1	1	2687.923	1310.674	1685.264	15034.82	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	81	83	85	87	89	91	93	0	0	0	0	0	0	0
208311	3110	78	0.6143036	0.63946	1	1	1	1	1	0	0	0	0	0	0	0	0	0	150785.9	165416.3	167000	2207.484	2965.854	0	0	0	0	0	0	0	0	1	1748.243	2236.261	2004	806.2114	7184.781	4638.605	0	0	0	0	0	0	0	1	1748.243	1742.69	1561.692	628.2704	5599.012	3614.807	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	76	78	80	83	85	87	89	0	0	0	0	0	0	0
200813	3439	93	0.781647	0.7975715	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1317657	918165.3	979418.2	0	0	0	0	0	0	0	0	1	1	1	928.754	1788.171	2904	250	0	0	0	0	0	0	0	1	1	1	928.754	1970.377	3199.904	275.4738	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	90	92	94	96	98	100	102	0	0	0	0	0	0	0
200829	3411	73	0.9182995	0.924166	1	1	0	0	0	0	0	0	0	0	0	0	0	0	43706.07	143954.1	0	0	0	0	0	0	0	1	0	1	1	1	1638.978	1130.694	0	250	0	0	0	0	0	1	0	1	1	1	1638.978	716.8689	0	158.5021	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	74	76	79	81	83	85	87	0	0	0	0	0	0	0
203325	1943	73	0.9746493	0.9753211	1	1	1	1	1	1	1	0	0	0	0	0	0	0	240383.4	213784.9	240000	451118.5	329024.4	130356.1	212100.2	0	0	0	0	0	0	0	1376.741	4543.714	5976	2572.198	2417.171	1915.437	2677.95	0	0	0	0	0	0	0	1376.741	2880.753	3788.835	1630.795	1532.506	1214.402	1697.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	76	78	80	82	84	86	0	0	0	0	0	0	0
202194	2031	78	0.544924	0.5714286	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6883.706	-1832.143	0	0	0	0	0	0	0	1	1	1	1	1	845.7124	527.6571	0	0	0	0	0	0	0	1	1	1	1	1	845.7124	411.1965	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	75	77	80	82	84	86	88	0	0	0	0	0	0	0
