78,0.851795,1,1,1
78,0.9890413,1,1,1
81,0.8741507,1,1,1
73,0.2516986,1,0,0
74,0.9996055,1,0,0
83,0.738088,1,0,0
79,0.8692412,1,1,1
76,0.7241923,1,1,1
72,0.8401788,1,1,1
73,0.8214176,1,0,0
71,0.6124578,1,0,0
87,0.4463683,1,1,1
82,0.2050585,1,1,1
72,0.4856003,1,0,0
77,0.9964932,1,0,0
77,0.8484636,1,0,0
73,0.6368737,1,1,1
82,0.9207031,1,0,0
79,0.7425152,1,0,0
94,0.2937799,1,0,0
75,0.2109762,1,0,0
72,0.8824354,1,0,0
86,0.7995441,1,1,1
74,0.767764,1,0,0
72,0.5370622,1,0,0
77,0.8400474,1,0,0
83,0.6957437,1,0,0
86,0.137334,1,1,1
74,0.3223162,1,0,0
73,0.89449,1,1,1
79,0.7959058,1,0,0
73,0.8138781,1,0,0
81,0.7973962,1,0,0
71,0.7971771,1,0,0
81,0.973217,1,0,0
80,0.3751808,1,1,1
77,0.0695218,1,1,1
76,0.2469206,1,0,0
93,0.6274054,1,0,0
80,0.7781966,1,0,0
79,0.6145619,1,1,1
82,0.641827,1,0,0
77,0.6511638,1,0,0
81,0.3836848,1,0,0
75,0.3726384,1,0,0
73,0.834305,1,1,1
88,0.5129093,1,0,0
74,0.8997501,1,0,0
91,0.0145093,1,0,0
75,0.6409503,1,1,1
89,0.1946697,1,0,0
73,0.2446412,1,0,0
88,0.1770482,1,1,1
85,0.9652391,1,0,0
74,0.8336036,1,0,0
85,0.9874633,1,0,0
77,0.9589708,1,0,0
85,0.4441766,1,0,0
70,0.7111296,1,0,0
72,0.6791303,1,0,0
72,0.7374304,1,0,0
80,0.6959628,1,0,0
82,0.6561171,1,0,0
76,0.6388901,1,1,1
84,0.8789287,1,0,0
87,0.0407224,1,0,0
71,0.7551396,1,0,0
76,0.7106475,1,1,1
80,0.734362,1,1,1
75,0.8986104,1,0,0
75,0.939552,1,1,1
96,0.4890633,1,0,0
84,0.9490641,1,0,0
70,0.7152063,1,0,0
77,0.8546881,1,1,1
79,0.5072108,1,0,0
72,0.7983606,1,0,0
73,0.944856,1,0,0
91,0.5835708,1,0,0
79,0.7452768,1,0,0
86,0.2312278,1,0,0
82,0.699908,1,0,0
75,0.9510805,1,1,1
79,0.7449262,1,0,0
71,0.9204401,1,0,0
78,0.1286985,1,1,1
94,0.8969447,1,0,0
74,0.8439048,1,0,0
81,0.0380923,1,1,1
72,0.1073949,1,0,0
76,0.6325779,1,0,0
84,0.6994696,1,0,0
89,0.7371235,1,1,1
74,0.545873,1,0,0
76,0.2385482,1,1,1
92,0.6535747,1,1,1
75,0.4402753,1,1,1
86,0.6657608,1,0,0
72,0.7876649,1,1,1
83,0.1952396,1,0,0
73,0.9209223,1,0,0
81,0.2303949,1,0,0
75,0.9516504,1,0,0
75,0.9060185,1,0,0
85,0.165695,1,0,0
87,0.4167799,1,0,0
71,0.2753693,1,0,0
86,0.9682199,1,0,0
76,0.9919344,1,0,0
87,0.8783588,1,0,0
77,0.584579,1,0,0
71,0.7819664,1,0,0
83,0.9569544,1,1,1
71,0.8594223,1,0,0
78,0.8662167,1,1,1
78,0.3275764,1,0,0
86,0.3458993,1,0,0
77,0.8085302,1,1,1
70,0.7635997,1,0,0
73,0.2836102,1,1,1
84,0.3027221,1,0,0
80,0.2573971,1,1,1
84,0.4638583,1,0,0
70,0.8786657,1,0,0
72,0.4954631,1,1,1
82,0.8119055,1,0,0
79,0.9826853,1,0,0
70,0.9808443,1,0,0
79,0.2146145,1,0,0
80,0.9331521,1,0,0
82,0.8811643,1,0,0
83,0.9669487,1,0,0
87,0.7189322,1,0,0
82,0.4312892,1,0,0
77,0.6987683,1,0,0
91,0.5634506,1,0,0
89,0.5239118,1,0,0
83,0.0533906,1,0,0
75,0.8926489,1,0,0
74,0.3847368,1,1,1
77,0.1830535,1,0,0
73,0.4749047,1,1,1
73,0.8357077,1,0,0
76,0.6205234,1,1,1
72,0.9998246,1,0,0
73,0.2127734,1,1,1
80,0.7547451,1,1,1
85,0.1311533,1,0,0
83,0.0648753,1,1,1
86,0.9323632,1,1,1
87,0.9286372,1,0,0
86,0.2651558,1,0,0
72,0.4344015,1,1,1
76,0.2278964,1,1,1
77,0.3238066,1,1,1
73,0.9320124,1,1,1
82,0.7440494,1,1,1
74,0.0744751,1,0,0
77,0.0835927,1,0,0
80,0.0964801,1,1,1
84,0.916758,1,0,0
75,0.3481787,1,0,0
81,0.7601368,1,0,0
73,0.1693771,1,0,0
86,0.1586376,1,1,1
84,0.4635077,1,0,0
74,0.0314733,1,0,0
89,0.8951913,1,0,0
76,0.5138737,1,0,0
70,0.271205,1,1,1
71,0.8859422,1,0,0
84,0.0049095,1,1,1
71,0.7266909,1,0,0
80,0.4457108,1,0,0
71,0.4038925,1,0,0
75,0.3942489,1,0,0
77,0.5251392,1,0,0
78,0.8373734,1,1,1
84,0.4432999,1,1,1
73,0.1763906,1,0,0
75,0.8913777,1,0,0
80,0.0456757,1,0,0
72,0.8549511,1,0,0
72,0.4259852,1,1,1
71,0.210494,1,1,1
81,0.9388506,1,0,0
82,0.291632,1,1,1
70,0.9226319,1,1,1
77,0.4109061,1,1,1
75,0.8762547,1,0,0
72,0.9884276,1,0,0
76,0.8065577,1,0,0
75,0.8179109,1,1,1
70,0.8316311,1,0,0
82,0.6080305,1,1,1
85,0.9079034,1,0,0
76,0.9120677,1,0,0
78,0.857888,1,0,0
81,0.034191,1,1,1
75,0.9740061,1,0,0
70,0.7676764,1,1,1
78,0.2141323,1,0,0
88,0.1939245,1,0,0
78,0.9051418,1,0,0
72,0.3299873,1,1,1
76,0.0269583,1,0,0
80,0.1961163,1,0,0
70,0.3963968,1,0,0
86,0.7292333,1,1,1
81,0.0821461,1,0,0
72,0.817078,1,1,1
79,0.9746636,1,1,1
73,0.9725156,1,0,0
70,0.9992548,1,0,0
71,0.4775347,1,1,1
80,0.862403,1,0,0
75,0.9091308,1,0,0
88,0.3148643,1,0,0
82,0.6140358,1,1,1
75,0.779424,1,0,0
83,0.6743962,1,0,0
78,0.8362337,1,0,0
73,0.7109104,1,1,1
85,0.2957086,1,1,1
70,0.8705124,1,0,0
78,0.9052733,1,1,1
71,0.8218122,1,0,0
71,0.9617323,1,1,1
77,0.8495595,1,0,0
74,0.3462499,1,1,1
75,0.6819796,1,0,0
80,0.1077456,1,0,0
73,0.9664665,1,1,1
74,0.6659799,1,0,0
77,0.5812914,1,0,0
81,0.2135624,1,0,0
71,0.4112129,1,1,1
76,0.7757419,1,1,1
76,0.7720159,1,0,0
85,0.1721825,1,1,1
70,0.170473,1,1,1
81,0.8123876,1,0,0
85,0.4430807,1,1,1
90,0.4882304,1,0,0
73,0.6589664,1,1,1
79,0.7632928,1,0,0
74,0.9344233,1,1,1
75,0.1379915,1,1,1
71,0.021479,1,1,1
88,0.3282777,1,1,1
86,0.8166397,1,1,1
82,0.5449086,1,1,1
89,0.2093105,1,0,0
96,0.2698023,1,0,0
89,0.4866085,1,0,0
85,0.9715075,1,0,0
75,0.409328,1,1,1
79,0.6148687,1,1,1
80,0.8834875,1,1,1
82,0.0998992,1,0,0
81,0.287117,1,1,1
72,0.9002762,1,1,1
71,0.4478587,1,0,0
87,0.586683,1,0,0
72,0.9641433,1,0,0
74,0.9743129,1,0,0
85,0.3218779,1,0,0
78,0.8767369,1,0,0
77,0.606847,1,0,0
87,0.1901109,1,1,1
89,0.0338842,1,0,0
75,0.8251436,1,0,0
74,0.3324859,1,0,0
87,0.6223206,1,1,1
74,0.4944111,1,1,1
75,0.8936133,1,0,0
77,0.9264016,1,0,0
89,0.3220094,1,0,0
80,0.3925832,1,0,0
72,0.5973349,1,0,0
74,0.5774778,1,0,0
77,0.1563144,1,1,1
76,0.7119187,1,0,0
71,0.8670495,1,0,0
77,0.048262,1,1,1
78,0.6723359,1,1,1
73,0.6238548,1,1,1
72,0.9912769,1,0,0
71,0.5326787,1,1,1
78,0.8092316,1,1,1
87,0.4487354,1,0,0
71,0.9793539,1,0,0
81,0.7762679,1,1,1
83,0.994433,1,1,1
76,0.9645377,1,0,0
74,0.9649323,1,0,0
71,0.9038268,1,0,0
70,0.7129707,1,0,0
72,0.8794985,1,0,0
79,0.7891991,1,1,1
72,0.077675,1,1,1
76,0.0810503,1,1,1
82,0.5862008,1,0,0
87,0.6889931,1,1,1
78,0.5837023,1,0,0
70,0.9810196,1,1,1
86,0.3295928,1,0,0
85,0.1064305,1,1,1
86,0.1782317,1,0,0
83,0.8531101,1,0,0
78,0.9354315,1,1,1
71,0.8601236,1,0,0
81,0.0571166,1,1,1
75,0.7185815,1,0,0
77,0.7593915,1,0,0
79,0.8257573,1,0,0
82,0.5831763,1,0,0
87,0.6824179,1,0,0
78,0.9577872,1,0,0
75,0.6035594,1,1,1
69,0.9034323,1,0,0
73,0.8720028,1,0,0
69,0.84465,1,1,1
71,0.9939508,1,0,0
85,0.0277912,1,1,1
83,0.8142287,1,0,0
84,0.8420199,1,0,0
84,0.3510717,1,0,0
81,0.7949415,1,1,1
73,0.9436286,1,0,0
81,0.9864113,1,0,0
81,0.3057029,1,0,0
75,0.9108403,1,0,0
83,0.3133301,1,0,0
72,0.9982904,1,0,0
88,0.6051374,1,0,0
83,0.5296541,1,1,1
88,0.6120195,1,1,1
76,0.3862272,1,0,0
84,0.5867707,1,1,1
79,0.6591417,1,0,0
80,0.9550257,1,1,1
87,0.1879192,2,0,0
72,0.0960417,2,0,0
80,0.2719064,2,1,1
82,0.3309078,2,0,0
70,0.4992767,2,1,1
78,0.4730636,2,0,0
78,0.60128,2,0,0
75,0.8273791,2,1,1
72,0.8518827,2,0,0
88,0.0924473,2,1,1
77,0.2731337,2,1,1
86,0.0622014,2,1,1
86,0.1462324,2,1,1
71,0.7326963,2,0,0
79,0.4588612,2,0,0
83,0.2608162,2,0,0
78,0.7726296,2,0,0
74,0.0401525,2,1,1
73,0.4064349,2,1,1
88,0.0637794,2,1,1
80,0.7930127,2,0,0
88,0.0272213,2,0,0
75,0.5759874,2,0,0
79,0.7340113,2,1,1
80,0.689826,2,1,1
77,0.6519967,2,1,1
72,0.7903827,2,0,0
72,0.5713409,2,1,1
88,0.7617586,2,1,1
75,0.6545829,2,0,0
80,0.264586,2,1,1
77,0.863192,2,0,0
80,0.2548108,2,0,0
78,0.6157016,2,0,0
73,0.5176435,2,1,1
73,0.8452199,2,1,1
80,0.547977,2,0,0
74,0.143164,2,0,0
75,0.5147942,2,0,0
77,0.5161969,2,1,1
72,0.2858019,2,1,1
78,0.5211502,2,0,0
78,0.8757287,2,0,0
75,0.1889712,2,1,1
79,0.8738438,2,1,1
85,0.0167448,2,0,0
73,0.249726,2,1,1
83,0.3294174,2,1,1
70,0.5669136,2,0,0
84,0.0680752,2,0,0
76,0.1084031,2,0,0
89,0.4926577,2,1,1
88,0.4969535,2,1,1
80,0.5844913,2,0,0
73,0.0184106,2,1,1
75,0.1511857,2,0,0
74,0.9174594,2,0,0
93,0.5254022,2,1,1
75,0.6350327,2,1,1
81,0.5227283,2,1,1
85,0.3177136,2,1,1
78,0.4599132,2,0,0
73,0.8980406,2,1,1
79,0.264323,2,0,0
70,0.5581028,2,0,0
72,0.1325122,2,1,1
81,0.8809012,2,0,0
78,0.5546399,2,1,1
79,0.3776356,2,1,1
73,0.7898128,2,0,0
80,0.6754482,2,0,0
76,0.7492658,2,0,0
84,0.4394424,2,0,0
71,0.3905668,2,0,0
78,0.5392101,2,1,1
71,0.623548,2,0,0
83,0.8374611,2,1,1
79,0.3112699,2,0,0
97,0.6979792,2,0,0
87,0.2954456,2,0,0
81,0.6835138,2,0,0
83,0.9187744,2,0,0
72,0.7609696,2,1,1
75,0.5445141,2,0,0
72,0.8966379,2,0,0
81,0.6346381,2,0,0
73,0.7944155,2,0,0
74,0.4714856,2,0,0
73,0.2524438,2,0,0
92,0.6861439,2,0,0
81,0.5783544,2,0,0
78,0.7615833,2,1,1
79,0.8673125,2,1,1
78,0.6085565,2,1,1
83,0.2962784,2,0,0
71,0.0305966,2,1,1
85,0.8773945,2,0,0
75,0.6247315,2,0,0
70,0.6242931,2,0,0
89,0.5177311,2,0,0
81,0.3831587,2,0,0
88,0.7080173,2,1,1
78,0.3373953,2,0,0
85,0.9936001,2,0,0
86,0.1016526,2,1,1
75,0.6708456,2,0,0
82,0.6384518,2,0,0
72,0.4743786,2,0,0
78,0.7816596,2,0,0
76,0.724543,2,0,0
78,0.973743,2,0,0
79,0.4594749,2,0,0
80,0.100732,2,0,0
82,0.6726428,2,0,0
85,0.2368386,2,0,0
72,0.4813484,2,0,0
80,0.4335686,2,0,0
79,0.4044624,2,0,0
71,0.7745146,2,1,1
76,0.9304344,2,1,1
81,0.7177486,2,1,1
85,0.402709,2,1,1
72,0.5699382,2,1,1
77,0.887871,2,1,1
74,0.9687021,2,0,0
78,0.619559,2,0,0
74,0.8619646,2,0,0
78,0.9431026,2,0,0
84,0.4998466,2,0,0
85,0.7250252,2,1,1
84,0.2118091,2,0,0
83,0.8503047,2,0,0
89,0.9063691,2,1,1
87,0.7740762,2,1,1
70,0.5420594,2,0,0
81,0.8080042,2,1,1
85,0.4652172,2,0,0
95,0.1356683,2,0,0
78,0.2089598,2,0,0
80,0.1162057,2,0,0
77,0.7884101,2,1,1
74,0.6341121,2,0,0
81,0.9045281,2,0,0
76,0.4115197,2,1,1
78,0.7529479,2,0,0
76,0.7011791,2,1,1
72,0.6521282,2,1,1
75,0.9075527,2,0,0
80,0.2900977,2,0,0
90,0.4524175,2,0,0
76,0.1959409,2,0,0
70,0.6597554,2,0,0
84,0.0549248,2,1,1
70,0.0597905,2,0,0
84,0.9194757,2,0,0
76,0.5111998,2,0,0
72,0.8542936,2,0,0
82,0.3606277,2,1,1
79,0.0331828,2,1,1
78,0.7713584,2,0,0
75,0.2031736,2,0,0
82,0.7499233,2,0,0
76,0.8107219,2,0,0
72,0.3043002,2,1,1
81,0.6846535,2,0,0
75,0.0887652,2,1,1
73,0.7216061,2,1,1
82,0.8560908,2,1,1
73,0.0594398,2,1,1
73,0.6950423,2,1,1
77,0.8235217,2,0,0
83,0.4673213,2,1,1
84,0.332179,2,0,0
74,0.8862053,2,0,0
91,0.4145005,2,1,1
75,0.5985622,2,1,1
84,0.3945119,2,0,0
75,0.722965,2,0,0
71,0.3622496,2,1,1
86,0.6488844,2,0,0
75,0.9520449,2,1,1
86,0.3913558,2,1,1
82,0.4361987,2,0,0
74,0.1239644,2,1,1
91,0.5028273,2,0,0
92,0.3448911,2,1,1
86,0.1258931,2,0,0
80,0.7744707,2,0,0
83,0.1539473,2,1,1
84,0.9100513,2,1,1
72,0.6558103,2,0,0
76,0.0362074,2,0,0
75,0.9587077,2,1,1
92,0.6762811,2,1,1
78,0.6336299,2,0,0
82,0.6714593,2,1,1
84,0.0831543,2,0,0
77,0.5652917,2,0,0
87,0.8629729,2,0,0
84,0.6113619,2,0,0
76,0.1714812,2,1,1
72,0.838294,2,0,0
78,0.9560777,2,0,0
81,0.335905,2,1,1
87,0.1028361,2,1,1
86,0.0202078,2,1,1
75,0.6805331,2,0,0
71,0.3502827,2,1,1
82,0.4057774,2,0,0
75,0.1188796,2,1,1
71,0.996011,2,0,0
81,0.7461097,2,0,0
78,0.5977732,2,0,0
79,0.9238154,2,1,1
84,0.2078639,2,0,0
72,0.13203,2,1,1
91,0.0701793,2,1,1
73,0.1671854,2,0,0
77,0.4905975,2,1,1
85,0.7311182,2,0,0
80,0.1859028,2,0,0
84,0.4614913,2,1,1
80,0.288169,2,0,0
79,0.8149739,2,1,1
78,0.6370491,2,0,0
82,0.6750975,2,1,1
74,0.4072678,2,0,0
81,0.392364,2,1,1
75,0.2755885,2,1,1
83,0.1281725,2,0,0
80,0.1727962,2,1,1
72,0.8627099,2,0,0
76,0.7153816,2,1,1
75,0.0974444,2,1,1
83,0.1967738,2,1,1
92,0.7663613,2,1,1
90,0.4513216,2,0,0
76,0.7559724,2,0,0
82,0.3833341,2,0,0
95,0.0576864,2,1,1
90,0.2455617,2,1,1
80,0.138386,2,0,0
87,0.5501688,2,0,0
72,0.2983825,2,0,0
85,0.9498093,2,1,1
80,0.6440188,2,0,0
75,0.6358217,2,1,1
97,0.1863411,2,0,0
81,0.3054399,2,1,1
75,0.9601105,2,0,0
95,0.2813747,2,0,0
75,0.9161004,2,0,0
84,0.8816026,2,0,0
78,0.8435979,2,0,0
79,0.2993469,2,0,0
74,0.7308114,2,1,1
78,0.1684566,2,1,1
81,0.7899444,2,1,1
77,0.575286,2,0,0
83,0.0602288,2,1,1
89,0.8428089,2,0,0
86,0.0833735,2,0,0
79,0.7467234,2,0,0
85,0.7808706,2,0,0
84,0.5230789,2,0,0
79,0.8359707,2,0,0
85,0.3891203,2,0,0
93,0.2610354,2,1,1
71,0.415947,2,1,1
75,0.131767,2,0,0
73,0.3516416,2,0,0
83,0.6629553,2,1,1
88,0.4339193,2,1,1
81,0.0563275,2,0,0
87,0.6965327,2,1,1
82,0.7493973,2,0,0
83,0.3491869,2,1,1
86,0.503704,2,0,0
88,0.3657125,2,0,0
75,0.5414457,2,0,0
71,0.9755841,2,0,0
78,0.4276509,2,0,0
71,0.9118047,2,0,0
85,0.170736,2,0,0
75,0.5440757,2,1,1
81,0.1048963,2,0,0
81,0.7564108,2,0,0
77,0.4002981,2,0,0
76,0.9789594,2,0,0
87,0.0995485,2,1,1
79,0.1412353,2,1,1
77,0.2159733,2,0,0
73,0.7579451,2,1,1
71,0.7209486,2,0,0
80,0.0198571,2,0,0
76,0.6806645,2,0,0
78,0.3849559,2,0,0
71,0.327401,2,1,1
79,0.0316486,2,1,1
72,0.136545,2,1,1
84,0.3526936,2,0,0
82,0.1602157,2,0,0
74,0.8325078,2,0,0
76,0.6004909,2,0,0
70,0.1279534,2,1,1
79,0.4940604,2,1,1
80,0.027572,2,1,1
84,0.1284794,2,1,1
90,0.1333012,2,1,1
88,0.896068,2,0,0
76,0.4224784,2,0,0
71,0.3641345,2,0,0
86,0.0356376,2,0,0
85,0.3875422,2,0,0
74,0.6991189,2,1,1
84,0.6314382,2,0,0
78,0.8645071,2,1,1
86,0.1198878,2,0,0
71,0.9845264,2,0,0
79,0.7812651,2,0,0
74,0.4287906,2,0,0
82,0.6203919,2,0,0
72,0.8419322,2,1,1
86,0.5259282,2,0,0
85,0.4738965,2,1,1
75,0.9799675,2,0,0
77,0.4974357,2,0,0
94,0.1331697,2,0,0
74,0.0206461,2,1,1
75,0.5475387,2,0,0
80,0.4070486,2,0,0
85,0.3871915,2,0,0
71,0.2840924,2,1,1
95,0.1696839,2,0,0
82,0.1797659,2,1,1
72,0.1944944,2,0,0
71,0.2598957,2,0,0
81,0.5219831,2,1,1
83,0.2320168,2,0,0
79,0.5401745,2,0,0
78,0.2040942,2,0,0
79,0.0659273,2,0,0
72,0.2459563,2,0,0
70,0.9477929,2,0,0
73,0.2973305,2,1,1
73,0.5426731,2,1,1
91,0.349932,2,1,1
86,0.420462,2,0,0
74,0.1970806,2,0,0
88,0.5242625,2,0,0
85,0.7878841,2,0,0
81,0.9192566,2,0,0
86,0.9133389,2,1,1
87,0.071319,2,1,1
72,0.1802481,2,0,0
81,0.3202998,2,1,1
72,0.3680796,2,1,1
91,0.2988647,2,0,0
79,0.8472801,2,0,0
87,0.4316399,2,0,0
78,0.5318021,2,0,0
73,0.0584754,2,1,1
81,0.6953492,2,0,0
74,0.4963836,2,0,0
89,0.1783632,2,1,1
80,0.6940779,2,0,0
91,0.0588699,2,1,1
73,0.9836935,2,0,0
73,0.0284049,2,0,0
71,0.7132337,2,0,0
75,0.944067,2,0,0
83,0.0977513,2,0,0
76,0.2296498,2,0,0
78,0.6875904,2,0,0
80,0.0363389,2,0,0
71,0.6320958,2,0,0
75,0.5439004,2,1,1
75,0.342524,2,0,0
85,0.2483672,2,0,0
81,0.6786043,2,0,0
90,0.5023451,2,0,0
89,0.8801999,2,0,0
80,0.0287994,2,0,0
71,0.0942883,2,1,1
80,0.2898786,2,1,1
76,0.3397186,2,0,0
85,0.0257309,2,1,1
81,0.9582694,2,0,0
80,0.1614869,2,1,1
72,0.6165344,2,0,0
83,0.2998729,2,1,1
79,0.2036996,2,1,1
90,0.2935607,2,0,0
92,0.5748038,2,0,0
94,0.463157,2,1,1
72,0.2588436,2,1,1
86,0.5796257,2,1,1
90,0.740981,2,0,0
72,0.0927103,2,1,1
72,0.3014947,2,0,0
73,0.026257,2,0,0
78,0.4793758,2,0,0
79,0.5950555,2,1,1
73,0.9310481,2,0,0
76,0.8581949,2,0,0
73,0.4734581,2,1,1
73,0.6168851,2,0,0
84,0.2096612,2,0,0
74,0.370359,2,0,0
79,0.1903301,2,0,0
71,0.9378863,2,0,0
83,0.0911322,2,1,1
80,0.587209,2,0,0
81,0.3253408,2,1,1
79,0.2008066,2,1,1
75,0.2204006,2,0,0
85,0.4664007,2,1,1
73,0.309385,2,0,0
83,0.2212773,2,1,1
78,0.5621794,2,0,0
75,0.5296103,2,1,1
86,0.8907202,2,0,0
77,0.9201332,2,1,1
78,0.6620786,2,0,0
75,0.7088941,2,1,1
82,0.2707667,2,0,0
72,0.7403235,2,1,1
85,0.2860211,2,1,1
74,0.7068338,2,0,0
70,0.7251567,2,0,0
77,0.6633499,2,0,0
72,0.7934073,2,1,1
85,0.744181,2,0,0
76,0.7385701,2,0,0
80,0.5658616,2,0,0
86,0.0405032,2,0,0
77,0.5589795,2,0,0
73,0.7334853,2,0,0
75,0.2979442,2,0,0
82,0.5039232,2,0,0
83,0.4454039,2,0,0
83,0.1660457,2,0,0
74,0.2019463,2,1,1
90,0.1181782,2,0,0
79,0.5776092,2,0,0
91,0.9086047,2,0,0
77,0.7681585,2,0,0
76,0.818656,2,1,1
83,0.4156402,2,1,1
76,0.7519397,2,0,0
70,0.9470477,2,0,0
80,0.342261,2,1,1
73,0.0783764,2,1,1
78,0.2243019,2,1,1
77,0.4490422,2,1,1
85,0.3951694,2,1,1
79,0.2989523,2,0,0
75,0.6415202,2,0,0
80,0.6249945,2,0,0
76,0.1582869,2,0,0
76,0.6070662,2,0,0
81,0.5398676,2,0,0
86,0.1240521,2,0,0
89,0.3212642,2,0,0
72,0.3729891,2,0,0
77,0.5799325,2,0,0
74,0.0229255,2,0,0
72,0.702538,2,0,0
71,0.1012581,2,0,0
72,0.9143471,2,0,0
75,0.3227984,2,1,1
75,0.8890107,2,0,0
83,0.3289791,2,1,1
82,0.3362995,2,0,0
84,0.0814448,2,1,1
78,0.0918774,2,1,1
86,0.9285057,2,0,0
70,0.3965721,2,1,1
80,0.8434665,2,0,0
84,0.1569281,2,0,0
83,0.2766405,2,1,1
76,0.4304563,2,0,0
96,0.5004165,2,1,1
70,0.7638189,2,0,0
70,0.6609828,2,0,0
84,0.1026608,2,1,1
81,0.3039057,2,1,1
82,0.44273,2,0,0
91,0.5626178,2,0,0
79,0.3638276,2,0,0
84,0.7502301,2,1,1
96,0.1673607,2,0,0
72,0.1916451,2,1,1
72,0.9783895,2,0,0
81,0.415158,2,0,0
76,0.1450489,2,1,1
72,0.6300793,2,1,1
71,0.0440977,2,1,1
76,0.3520361,2,1,1
71,0.7287073,2,0,0
76,0.202823,2,1,1
73,0.1628457,2,1,1
70,0.9640117,2,0,0
78,0.6480954,2,0,0
76,0.0152545,2,0,0
84,0.3469075,2,1,1
82,0.5975978,2,1,1
83,0.1886644,2,1,1
76,0.4408451,2,0,0
80,0.5170736,2,1,1
80,0.8030947,2,1,1
80,0.8693289,2,0,0
77,0.8933503,2,1,1
75,0.5631,2,0,0
76,0.4615351,2,0,0
78,0.4559242,2,1,1
86,0.6892999,2,0,0
83,0.8575374,2,0,0
71,0.3340201,2,1,1
73,0.7197651,2,0,0
86,0.7075351,2,0,0
87,0.4066541,2,1,1
87,0.849691,2,0,0
84,0.1926095,2,1,1
75,0.5811599,2,0,0
83,0.249463,2,0,0
80,0.4643843,2,0,0
89,0.0290624,2,1,1
76,0.6881602,2,0,0
76,0.470302,2,0,0
80,0.536054,2,0,0
73,0.6528295,2,1,1
83,0.3704905,2,0,0
91,0.2893087,2,1,1
72,0.607636,2,1,1
84,0.5536755,2,0,0
82,0.6221014,2,0,0
85,0.0610178,2,1,1
90,0.6480077,2,1,1
72,0.3125411,2,1,1
81,0.4819182,2,0,0
74,0.9990357,2,0,0
77,0.3732521,2,1,1
80,0.100206,2,0,0
79,0.1203261,2,1,1
75,0.5947924,2,1,1
79,0.8524964,2,0,0
75,0.6843028,2,0,0
74,0.7432604,2,0,0
85,0.0931048,2,0,0
88,0.3660632,2,1,1
73,0.4628063,2,1,1
72,0.7138035,2,0,0
81,0.7042476,2,0,0
78,0.1102442,2,1,1
79,0.6192522,2,1,1
77,0.0243721,2,1,1
82,0.5126463,2,0,0
